customer_id,first_name,last_name,gender,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,address,postcode,property_valuation
759,Mitchel,Schimek,Male,1963-04-18,Clinical Specialist,Health,High Net Worth,0,False,08 Vidon Center,2143,5
760,Shamus,Fyndon,Male,1978-03-02,Assistant Professor,,Mass Customer,0,True,36 Helena Drive,4305,1
761,Vaughan,McCromley,Male,1977-11-27,Media Manager II,Health,Affluent Customer,0,True,20554 Orin Place,3630,1
762,Kerwin,Jossel,Male,1980-03-06,Environmental Specialist,,Mass Customer,0,True,3903 Messerschmidt Park,2164,8
763,Benita,Cuffley,Female,1987-11-05,Computer Systems Analyst IV,Manufacturing,Affluent Customer,0,False,64 Muir Lane,2148,8
764,Samuel,Stiff,Male,1977-03-16,Environmental Tech,Financial Services,Mass Customer,0,True,06495 Swallow Terrace,2759,9
765,Valeria,Chazette,Female,1984-08-31,,Retail,Affluent Customer,0,False,033 Loftsgordon Center,2150,8
766,Nonna,Hun,Female,1975-04-22,,Retail,Mass Customer,0,True,80 Scofield Alley,3121,10
767,Gustav,Kos,Male,1955-12-16,Budget/Accounting Analyst II,Manufacturing,High Net Worth,0,False,64 Milwaukee Pass,4350,4
768,Alexia,Wolford,Female,1974-01-14,Web Developer IV,Agriculture,Affluent Customer,0,True,50851 Vahlen Avenue,2567,7
769,Cameron,Letherbury,Male,1961-12-28,Analog Circuit Design manager,IT,Mass Customer,0,False,88 Bay Drive,4305,3
770,Zara,Maccaddie,Female,1984-02-05,Software Consultant,IT,High Net Worth,0,True,0 Thompson Road,3183,8
771,Lammond,MacGeffen,Male,1964-03-12,,,Affluent Customer,0,True,99 Elka Street,4350,4
772,Lorianna,Vidyapin,Female,1998-12-26,Community Outreach Specialist,Entertainment,Mass Customer,0,False,2699 Crest Line Way,4869,4
773,Robbie,Handaside,Male,1985-02-12,,Financial Services,Affluent Customer,0,True,6 Melody Trail,2145,9
774,Phelia,Perotti,Female,1998-11-27,Operator,Manufacturing,High Net Worth,0,False,90 New Castle Trail,2137,9
775,Nikita,Kilby,Male,1982-09-21,Accounting Assistant IV,Manufacturing,Affluent Customer,0,False,2570 Wayridge Park,2093,9
776,Stanley,Seven,Male,1980-09-24,Financial Analyst,Financial Services,High Net Worth,0,False,70 Old Gate Street,2354,3
777,Wolfgang,Tarrier,Male,1993-01-09,Paralegal,Financial Services,High Net Worth,0,False,3 Magdeline Terrace,2190,10
778,Stacy,Pozzi,Male,1976-11-17,Assistant Professor,Manufacturing,High Net Worth,0,False,36744 Birchwood Center,4019,3
779,Maddy,Larrat,Female,1992-02-10,Staff Accountant III,Health,High Net Worth,0,False,68 Chinook Street,4814,2
780,Kim,,Female,1973-10-12,Professor,Financial Services,Mass Customer,0,False,0 Valley Edge Plaza,3201,6
781,Elvis,O'Leagham,Male,1958-11-15,Legal Assistant,Manufacturing,Mass Customer,0,False,8 Starling Trail,2282,8
782,Bevvy,Siegertsz,Female,1976-08-29,Geological Engineer,Manufacturing,Mass Customer,0,False,3 Crest Line Plaza,2223,10
783,Rudd,Strangeways,Male,1985-07-25,Information Systems Manager,Retail,Affluent Customer,0,False,0601 Stephen Place,2292,7
784,Frederik,Duckett,Male,1977-01-24,Accounting Assistant III,IT,High Net Worth,0,True,00 Mockingbird Junction,2141,9
785,Anthea,Guesford,Female,1979-08-26,Assistant Professor,Manufacturing,Mass Customer,0,True,37817 Burning Wood Circle,2126,11
786,Francklin,Ubanks,Male,1985-02-14,,Financial Services,Affluent Customer,0,False,02353 Kropf Lane,3046,9
787,Norma,Batrim,Female,1996-12-15,,Retail,Affluent Customer,0,True,79 Arkansas Drive,3008,10
788,Gregg,Townsend,Male,1964-07-01,Social Worker,Health,Mass Customer,0,False,4085 Jackson Hill,2830,7
789,Gabrielle,Giraudot,Female,1978-04-28,Geological Engineer,Manufacturing,Affluent Customer,0,True,57 Gulseth Terrace,2099,10
790,Yvonne,,Female,1968-03-24,Senior Editor,,Affluent Customer,0,False,52737 Morningstar Crossing,2250,3
791,Tootsie,Hurt,Female,1968-09-29,Professor,Manufacturing,Mass Customer,0,True,866 Rockefeller Junction,2171,9
792,Mitch,Rains,Male,1975-11-19,Structural Engineer,,High Net Worth,0,True,414 Kensington Lane,3076,8
793,Kissie,Delong,Female,1989-01-30,Actuary,Financial Services,High Net Worth,0,True,81 Holy Cross Alley,2077,8
794,Scott,Ommundsen,Male,1955-05-12,Compensation Analyst,Financial Services,Affluent Customer,0,True,1 Loomis Parkway,3156,9
795,Cassy,Awdry,Female,1973-08-20,Environmental Tech,Financial Services,High Net Worth,0,False,572 Brown Circle,2756,8
796,Ira,Lamlin,Female,1997-05-27,Financial Analyst,Financial Services,Mass Customer,0,False,92344 Oakridge Drive,4873,4
797,Meridel,Rawet,Female,1973-10-20,Internal Auditor,Financial Services,Mass Customer,0,False,1626 Dawn Street,4514,3
798,Dorita,Blackburne,Female,1988-05-20,Teacher,Financial Services,High Net Worth,0,False,845 Talisman Pass,4210,7
799,Harland,Spilisy,U,,Programmer I,IT,Mass Customer,0,True,1899 Manley Court,4551,7
800,Quint,Popov,Male,1978-12-31,Account Coordinator,Manufacturing,Mass Customer,0,False,15067 Commercial Pass,4006,7
801,Bertram,Linn,Male,1980-10-08,Geologist IV,,Affluent Customer,0,False,80932 5th Street,2754,8
802,Ailyn,Carberry,Female,1986-02-20,Financial Analyst,Financial Services,Mass Customer,0,False,018 Erie Point,2767,9
803,Nina,Murcutt,Female,1999-11-11,Nuclear Power Engineer,Manufacturing,High Net Worth,0,False,40402 Moulton Park,2282,8
804,Henrietta,Seater,Female,1999-06-17,Technical Writer,,High Net Worth,0,True,246 Norway Maple Trail,3810,2
805,Jorrie,Hanhardt,Female,1960-04-19,Electrical Engineer,Manufacturing,Mass Customer,0,False,2 Autumn Leaf Plaza,2137,8
806,Carter,Kaesmakers,Male,1992-07-28,Sales Representative,Retail,Mass Customer,0,True,808 Starling Place,2173,9
807,Lorne,Quested,Female,1980-11-25,Safety Technician I,,Affluent Customer,0,False,5409 Mandrake Circle,2152,10
808,Nigel,Phippard,Male,1979-11-21,Social Worker,Health,High Net Worth,0,True,786 Bonner Drive,2340,4
809,Nevsa,Washtell,Female,1977-10-23,Biostatistician III,Health,Mass Customer,0,False,7175 Orin Junction,2088,12
810,Fawnia,Bartrum,Female,1998-04-04,Software Test Engineer IV,Health,Mass Customer,0,True,8208 Lotheville Street,3805,8
811,Ive,Chapelhow,Male,1984-01-13,Nurse Practicioner,,Mass Customer,0,False,25689 Eastlawn Crossing,2067,11
812,Coral,Dunkirk,Female,1989-09-22,,Financial Services,Mass Customer,0,False,44 Lakewood Gardens Pass,2122,10
813,Lisette,Nesbit,Female,1962-03-21,Account Representative III,Health,Mass Customer,0,False,87 Twin Pines Plaza,3976,5
814,Raffarty,Giacomoni,Male,1959-12-23,Analog Circuit Design manager,Manufacturing,Mass Customer,0,False,65 Sachtjen Park,2067,11
815,Caryn,Sampey,Female,1974-07-06,,Manufacturing,Mass Customer,0,True,84 Loomis Pass,2000,12
816,Donni,Boor,Female,1957-01-10,Product Engineer,Manufacturing,Mass Customer,0,False,58047 Westport Road,2040,12
817,Niel,Abilowitz,Male,1992-04-08,Editor,Financial Services,Mass Customer,0,True,59000 American Center,2530,8
818,Beverie,Bosanko,Female,1973-12-21,Chemical Engineer,Manufacturing,Mass Customer,0,False,659 Scofield Street,3175,5
819,Temp,Thebeau,Male,1975-07-17,Associate Professor,Manufacturing,Affluent Customer,0,True,388 Weeping Birch Plaza,2156,11
820,Cecilia,Chipchase,Female,1977-01-06,,Financial Services,High Net Worth,0,False,09413 Holmberg Terrace,4127,3
821,Gregoor,Aronovitz,Male,1981-07-24,Financial Analyst,Financial Services,Mass Customer,0,True,8640 Village Junction,2066,12
822,Ardis,Tomlett,Female,1974-10-23,Sales Associate,Health,High Net Worth,0,False,177 Sheridan Trail,2759,8
823,Stesha,Morecombe,Female,1990-02-17,Internal Auditor,Manufacturing,Affluent Customer,0,False,1 Oriole Alley,4171,11
824,Fleurette,Whardley,Female,1977-02-27,Financial Advisor,Financial Services,Affluent Customer,0,True,8925 Ryan Trail,2073,11
825,Willis,Whyler,Male,1975-08-15,Computer Systems Analyst IV,,Affluent Customer,0,True,77 Nova Junction,3218,8
826,Marc,Waddilove,Male,1998-12-25,Recruiting Manager,Financial Services,Mass Customer,0,True,43 Esker Pass,2228,8
827,Phillis,Rudwell,Female,1996-05-07,,Health,Affluent Customer,0,False,205 Melody Circle,4207,4
828,Darda,Kernocke,Female,1957-12-14,,Health,Mass Customer,0,True,44997 Anniversary Way,4114,3
829,Byran,Goodfield,Male,2001-01-22,Environmental Tech,Financial Services,High Net Worth,0,True,4444 Bunting Point,2430,7
830,Jayson,Chilcott,Male,1981-05-31,VP Quality Control,Manufacturing,Affluent Customer,0,False,3 Washington Plaza,3199,7
831,Teddy,Keijser,Male,1973-04-20,Paralegal,Financial Services,Affluent Customer,0,False,285 Aberg Point,2192,10
832,Shaun,Murphey,Male,1977-11-30,Research Assistant IV,Retail,Mass Customer,0,False,4 Sachtjen Avenue,4210,10
833,Wadsworth,Hubane,Male,1995-10-03,Safety Technician II,,High Net Worth,0,True,055 Dakota Pass,2290,8
834,Rudolf,Brandes,Male,1973-04-07,Environmental Tech,Financial Services,Mass Customer,0,False,6 Green Ridge Circle,4350,3
835,Zachary,Matyukon,Male,1968-04-22,Electrical Engineer,Manufacturing,Mass Customer,0,True,6841 Dawn Drive,2880,1
836,Clemence,Vautre,Female,1990-04-02,Actuary,Financial Services,Mass Customer,0,True,74251 Golden Leaf Lane,4413,3
837,Derick,Fasler,Male,1957-01-11,Internal Auditor,,Mass Customer,0,True,2 Dwight Street,3187,11
838,Hayden,Heersema,Male,1971-02-03,Financial Advisor,Financial Services,High Net Worth,0,False,511 Gulseth Plaza,3028,6
839,Charis,Greaves,U,,Structural Analysis Engineer,IT,Mass Customer,0,True,71801 Grover Point,2166,10
840,Chas,Carabet,Male,1964-06-20,VP Sales,Financial Services,Affluent Customer,0,True,69 Hovde Plaza,2680,5
841,Hanan,McGreay,Male,1966-09-22,Marketing Manager,Manufacturing,Affluent Customer,0,True,3387 Warrior Court,2527,7
842,Mahmud,Dobbson,Male,1999-08-16,Compensation Analyst,Financial Services,High Net Worth,0,False,7837 Derek Street,2147,9
843,Salomone,Sleford,Male,1989-09-05,Developer II,Manufacturing,Affluent Customer,0,True,00 Algoma Crossing,2141,7
844,Tome,Tyt,Male,1978-01-13,Nurse Practicioner,Financial Services,High Net Worth,0,False,341 Londonderry Point,4215,7
845,Koressa,Maris,Female,1973-12-24,Associate Professor,Manufacturing,Mass Customer,0,False,2661 Di Loreto Point,4701,7
846,Alvan,Rebichon,Male,1954-03-25,Geologist I,Manufacturing,Affluent Customer,0,False,036 Kedzie Terrace,2163,9
847,Kelci,Morrison,Female,1991-05-26,Chief Design Engineer,Retail,High Net Worth,0,False,615 Spenser Drive,4220,10
848,Lannie,Chat,Male,1979-06-25,VP Product Management,Manufacturing,Mass Customer,0,False,641 Waywood Lane,2336,7
849,Sylvan,Capper,Male,1969-09-15,Librarian,Entertainment,Mass Customer,0,False,49 Buhler Plaza,2650,2
850,Nevin,Hanfrey,Male,2000-09-24,Clinical Specialist,Health,Mass Customer,0,False,56 Graceland Alley,3031,7
851,Cammi,Tesmond,Female,1987-12-30,Project Manager,,Affluent Customer,0,True,3 Magdeline Way,4415,2
852,Andie,Bonney,Female,2000-11-04,Compensation Analyst,Financial Services,Affluent Customer,0,True,94 Anhalt Way,3139,7
853,Nolana,Rotter,Female,1981-10-04,Media Manager I,Retail,Mass Customer,0,True,18 Parkside Plaza,4122,4
854,Charisse,Thoresby,Female,2000-10-24,Marketing Manager,,Affluent Customer,0,False,681 Transport Pass,4055,7
855,Bennie,Llywarch,Female,1974-10-26,General Manager,Retail,High Net Worth,0,True,6 Harper Lane,2150,10
856,Peyton,Monkeman,Male,1988-10-01,Quality Engineer,Financial Services,Mass Customer,0,True,59041 Independence Point,4020,9
857,Theo,,Female,1964-08-14,General Manager,,High Net Worth,0,False,55 Hovde Parkway,3975,8
858,Barby,Charlwood,Female,1980-06-02,Internal Auditor,Financial Services,High Net Worth,0,True,36903 Reinke Trail,3147,10
859,Devinne,Tommeo,Female,1978-08-02,Geologist I,Financial Services,Affluent Customer,0,True,938 Nova Junction,3623,1
860,Ida,,Female,1980-08-12,,,High Net Worth,0,True,48 Bobwhite Crossing,4122,8
861,Rebekah,Dmych,Female,1977-05-24,Senior Financial Analyst,Financial Services,High Net Worth,0,False,7391 Ruskin Parkway,4356,5
862,Worden,Fossitt,Male,1977-12-27,Information Systems Manager,Agriculture,High Net Worth,0,True,677 Butternut Crossing,2216,7
863,Kessiah,Logg,Female,1961-09-10,Senior Financial Analyst,Financial Services,Affluent Customer,0,False,8360 Washington Avenue,3124,12
864,Regen,Nares,Male,1970-03-06,,Retail,High Net Worth,0,True,519 Maywood Pass,2768,10
865,Germain,De la Harpe,Female,1965-04-12,Desktop Support Technician,Telecommunications,Mass Customer,0,False,6712 Nova Crossing,2065,10
866,Stanislaus,Gottelier,Male,1973-01-05,Associate Professor,,Affluent Customer,0,True,383 Rockefeller Junction,2753,9
867,Lura,MacKim,Female,1973-05-10,VP Marketing,,Mass Customer,0,False,71039 Packers Street,2034,10
868,Effie,Duddy,Female,1979-07-18,VP Accounting,Financial Services,Mass Customer,0,True,5 Hauk Lane,2650,3
869,Addia,Abels,Female,1984-03-11,Account Representative I,Financial Services,High Net Worth,0,True,02377 Maywood Trail,2287,7
870,Hugh,Wilce,Male,1964-01-29,Pharmacist,Health,Mass Customer,0,False,2 School Street,2010,10
871,Janka,Yesinin,Female,1992-01-20,,,Mass Customer,0,True,9254 Straubel Street,3034,9
872,Suki,Ivachyov,Female,1971-04-28,Structural Engineer,IT,Mass Customer,0,False,3 Glacier Hill Parkway,2196,10
873,Worthington,Penwarden,Male,1959-12-23,Occupational Therapist,Health,Affluent Customer,0,True,029 Springview Place,2177,8
874,Howard,Oseland,Male,2001-05-05,,Health,Mass Customer,0,True,1 Springview Place,4800,5
875,Caryl,Linnett,Male,1999-02-23,Recruiting Manager,Financial Services,Mass Customer,0,True,60 Meadow Valley Avenue,2219,10
876,Neil,Jencey,Male,1968-10-06,Physical Therapy Assistant,IT,High Net Worth,0,False,42 Thompson Hill,2234,10
877,Didi,Milne,Female,1988-05-13,Accounting Assistant III,Financial Services,Mass Customer,0,True,2 Pankratz Street,4812,5
878,Clarence,Silby,Male,1982-11-01,Environmental Specialist,Manufacturing,Mass Customer,0,True,65345 Marcy Crossing,2065,12
879,Hestia,Smetoun,Female,1978-08-02,,,Mass Customer,0,False,77 Pawling Pass,2537,3
880,Neely,Lundon,Female,1963-12-31,Internal Auditor,,High Net Worth,0,True,06419 Dayton Junction,3191,10
881,Carmella,O' Lone,Female,1980-05-07,Information Systems Manager,,High Net Worth,0,False,5 Hauk Way,4870,8
882,Esmaria,Lythgoe,Female,1965-09-29,,Property,Mass Customer,0,True,923 Westerfield Junction,2065,10
883,Lolita,Bennie,U,,Recruiter,IT,Mass Customer,0,True,707 Spaight Place,2830,4
884,Pepito,Lamming,Male,1978-01-30,Web Designer IV,Property,Mass Customer,0,False,89 Monument Place,4720,1
885,Yancey,Wivell,Male,1966-11-11,Statistician IV,Financial Services,Mass Customer,0,False,583 Coleman Parkway,4213,9
886,Dawna,McCullen,Female,1974-11-15,Accounting Assistant III,Health,Mass Customer,0,False,376 Buena Vista Street,2026,11
887,Patrizius,Hardinge,Male,1997-11-17,,Manufacturing,High Net Worth,0,False,91457 Anderson Avenue,3124,12
888,Chickie,Gulleford,Female,1963-11-10,Accountant IV,Manufacturing,Mass Customer,0,False,39 Ronald Regan Alley,3765,8
889,Ezequiel,Coggeshall,Male,1967-02-19,Sales Representative,Retail,Affluent Customer,0,True,1 5th Parkway,2148,8
890,Tony,Cordsen,Female,1974-02-01,Dental Hygienist,Health,Mass Customer,0,True,7 Meadow Ridge Center,2165,9
891,Talbot,Andrioni,Male,1981-08-06,Occupational Therapist,Health,High Net Worth,0,True,41821 Sheridan Center,2756,9
892,Conroy,Healy,U,,Office Assistant II,IT,Mass Customer,0,True,7 Reindahl Center,2767,8
893,Gibby,Fearnley,Male,1983-09-11,Geologist I,IT,Mass Customer,0,False,6382 Bayside Street,2153,10
894,Catie,Kibbey,Female,1970-12-18,Desktop Support Technician,Financial Services,High Net Worth,0,True,850 Manitowish Avenue,2148,8
895,Juli,Curness,Female,1966-09-03,,,Mass Customer,0,True,88 Comanche Point,2486,7
896,Idell,Belderson,Female,1978-06-10,VP Sales,,Mass Customer,0,False,13845 Hayes Center,3228,8
897,Pris,Fance,Female,1969-01-11,Account Executive,Manufacturing,Mass Customer,0,False,88022 South Road,4511,5
898,Reyna,Braizier,Female,1977-08-28,General Manager,Financial Services,Affluent Customer,0,False,9 Northridge Lane,2340,3
899,Teodora,Lawling,Female,1963-08-05,Business Systems Development Analyst,Health,Affluent Customer,0,True,95530 Hallows Circle,4110,5
900,Clevey,Ivamy,Male,1990-08-07,Associate Professor,Manufacturing,Mass Customer,0,True,97 Karstens Place,4226,7
901,Letta,McCarter,Female,1975-04-27,,Retail,Mass Customer,0,True,237 Summit Pass,4506,3
902,Selene,Vasiltsov,Female,1989-07-26,Staff Scientist,Retail,Mass Customer,0,False,1 Cottonwood Street,3150,9
903,Hewe,Lidgley,Male,1961-07-03,,Financial Services,Mass Customer,0,False,8642 Forest Run Avenue,2026,9
904,Kariotta,Ludman,Female,1974-05-06,Database Administrator II,,High Net Worth,0,True,352 Bonner Crossing,3084,8
905,Dorian,Drinkel,Female,1978-02-11,Safety Technician II,Manufacturing,Affluent Customer,0,False,52726 High Crossing Junction,3802,7
906,Cammy,Marcroft,Male,1998-12-30,Financial Analyst,Financial Services,High Net Worth,0,True,60086 Summit Lane,2116,10
907,Eamon,McWhin,Male,1978-12-25,Sales Associate,Property,High Net Worth,0,True,5 Farmco Way,2747,8
908,Carry,Tomlett,Female,1980-08-28,,Financial Services,Affluent Customer,0,True,33 Kropf Hill,2211,10
909,Suzette,Surgison,Female,1960-01-04,Operator,,High Net Worth,0,True,2 Derek Pass,2222,7
910,Lewes,Foulcher,Male,1986-04-26,Biostatistician I,Financial Services,Mass Customer,0,False,87140 Mandrake Lane,3124,8
911,Marcellus,Shawcroft,Male,1974-10-13,Structural Analysis Engineer,Property,Affluent Customer,0,False,69278 High Crossing Place,2795,5
912,Vince,Dalmon,Male,1968-07-19,Sales Representative,Retail,Mass Customer,0,True,42 Cordelia Park,2567,8
913,Dayle,Spearman,Female,2000-10-28,,Financial Services,Mass Customer,0,False,50 2nd Center,3188,9
914,Marc,Egleton,Male,1999-06-16,Chemical Engineer,Manufacturing,Affluent Customer,0,True,8 Colorado Circle,3730,4
915,Austina,Orrice,Female,1984-09-07,Budget/Accounting Analyst IV,Entertainment,Mass Customer,0,False,55 Daystar Court,2234,10
916,Joycelin,,Female,1991-06-18,Recruiter,,Affluent Customer,0,False,21 Dwight Crossing,2062,10
917,Odo,MacKaig,Male,1964-05-06,VP Product Management,Financial Services,Mass Customer,0,False,3828 Norway Maple Avenue,2027,11
918,Mahmud,Chiles,Male,1975-02-26,Internal Auditor,Health,High Net Worth,0,False,3044 Summer Ridge Center,3060,8
919,Grove,Peltzer,Male,1987-07-17,Registered Nurse,Health,Mass Customer,0,True,43455 Carey Center,4131,4
920,Stefano,Thornborrow,Male,1976-01-19,Software Test Engineer IV,Health,Mass Customer,0,True,57953 Drewry Street,2518,10
921,Gretchen,Seneschal,Female,1979-12-19,Help Desk Technician,Manufacturing,Mass Customer,0,False,3 Luster Junction,2323,4
922,Bekki,Ralston,Female,1972-10-10,Operator,Financial Services,Mass Customer,0,False,9987 Stuart Alley,2766,8
923,Garrek,Grimwade,Male,1977-06-26,Senior Financial Analyst,Financial Services,High Net Worth,0,False,2309 Gulseth Way,3199,8
924,Clementius,Hambric,Male,1976-11-08,Computer Systems Analyst II,,Affluent Customer,0,False,730 Dixon Place,3158,8
925,Nicko,Pembridge,Male,1978-08-07,Accountant IV,Manufacturing,Affluent Customer,0,False,10421 Cordelia Parkway,3188,12
926,Terrel,Matthisson,Male,1965-10-14,Professor,Telecommunications,Affluent Customer,0,False,35454 Welch Hill,2477,6
927,Jarret,,Male,1966-02-19,Cost Accountant,Financial Services,Mass Customer,0,True,3403 Spenser Terrace,3143,8
928,Porty,Clemmitt,Male,1973-05-14,Associate Professor,,High Net Worth,0,True,06 Oneill Parkway,2770,7
929,Kippy,Conerding,Male,1965-09-04,Database Administrator III,Financial Services,Mass Customer,0,True,243 Ridge Oak Center,2195,9
930,Evelina,Dinan,Female,1971-11-10,Executive Secretary,Retail,Mass Customer,0,True,4 Eastlawn Crossing,2036,12
931,Katrina,Sappson,Female,1999-08-07,Design Engineer,Manufacturing,Affluent Customer,0,True,33 Farwell Crossing,2575,10
932,Yoko,Dowrey,Female,1989-07-20,Graphic Designer,,Mass Customer,0,False,5 Reindahl Point,3400,2
